"row_id","bucket","snapnum","M","_count_*_"
325,200100,20,100,77707
326,200101,20,101,76872
327,200102,20,102,111519
328,200103,20,103,107514
329,200104,20,104,122266
330,200105,20,105,61388
331,200106,20,106,41378
332,200107,20,107,21573
333,200108,20,108,13045
334,200109,20,109,6764
335,200110,20,110,3279
336,200111,20,111,1667
337,200112,20,112,689
338,200113,20,113,334
339,200114,20,114,124
340,200115,20,115,44
341,200116,20,116,17
342,200117,20,117,6
5252,200118,20,118,1
343,210094,21,94,37471
344,210095,21,95,1053
345,210096,21,96,44412
346,210097,21,97,50309
347,210098,21,98,51469
348,210099,21,99,53785
349,210100,21,100,98754
350,210101,21,101,98398
351,210102,21,102,144328
352,210103,21,103,140683
353,210104,21,104,162626
354,210105,21,105,83077
355,210106,21,106,56865
356,210107,21,107,30504
357,210108,21,108,19000
358,210109,21,109,9969
359,210110,21,110,4935
360,210111,21,111,2559
361,210112,21,112,1154
362,210113,21,113,477
363,210114,21,114,242
364,210115,21,115,83
365,210116,21,116,28
366,210117,21,117,15
367,210118,21,118,3
368,220094,22,94,45768
369,220095,22,95,1353
370,220096,22,96,54480
371,220097,22,97,61706
372,220098,22,98,64293
373,220099,22,99,66355
374,220100,22,100,123656
375,220101,22,101,124183
376,220102,22,102,183795
377,220103,22,103,180169
378,220104,22,104,212365
379,220105,22,105,110840
380,220106,22,106,76766
381,220107,22,107,42206
382,220108,22,108,26674
383,220109,22,109,14385
384,220110,22,110,7218
385,220111,22,111,3782
386,220112,22,112,1807
387,220113,22,113,823
388,220114,22,114,355
389,220115,22,115,147
390,220116,22,116,54
391,220117,22,117,21
392,220118,22,118,7
393,230094,23,94,56094
394,230095,23,95,1759
395,230096,23,96,67101
396,230097,23,97,75996
397,230098,23,98,78439
398,230099,23,99,81777
399,230100,23,100,153178
400,230101,23,101,155034
401,230102,23,102,231348
402,230103,23,103,230662
403,230104,23,104,274672
404,230105,23,105,145661
405,230106,23,106,103022
406,230107,23,107,57280
407,230108,23,108,37011
408,230109,23,109,20569
409,230110,23,110,10523
410,230111,23,111,5583
411,230112,23,112,2740
412,230113,23,113,1312
413,230114,23,114,552
414,230115,23,115,245
415,230116,23,116,107
416,230117,23,117,36
417,230118,23,118,11
5285,230119,23,119,3
418,240094,24,94,67203
419,240095,24,95,2173
420,240096,24,96,80915
421,240097,24,97,91703
422,240098,24,98,95372
423,240099,24,99,99551
424,240100,24,100,187126
425,240101,24,101,190537
426,240102,24,102,286928
427,240103,24,103,289427
428,240104,24,104,348630
429,240105,24,105,188624
430,240106,24,106,135254
431,240107,24,107,76141
432,240108,24,108,50325
433,240109,24,109,28663
434,240110,24,110,14958
435,240111,24,111,8134
436,240112,24,112,3980
437,240113,24,113,1980
438,240114,24,114,971
439,240115,24,115,388
440,240116,24,116,165
441,240117,24,117,67
442,240118,24,118,24
443,240119,24,119,5
5332,240120,24,120,1
444,250094,25,94,79967
445,250095,25,95,2652
446,250096,25,96,96625
447,250097,25,97,110157
448,250098,25,98,114404
449,250099,25,99,120506
450,250100,25,100,226890
451,250101,25,101,232396
452,250102,25,102,352064
453,250103,25,103,359700
454,250104,25,104,439755
455,250105,25,105,241488
456,250106,25,106,176840
457,250107,25,107,101036
458,250108,25,108,67729
459,250109,25,109,39218
460,250110,25,110,21253
461,250111,25,111,11634
462,250112,25,112,5825
463,250113,25,113,2928
464,250114,25,114,1469
465,250115,25,115,637
466,250116,25,116,294
467,250117,25,117,111
468,250118,25,118,52
469,250119,25,119,12
5253,250120,25,120,2
470,260094,26,94,94988
471,260095,26,95,3204
472,260096,26,96,114510
473,260097,26,97,131969
474,260098,26,98,137025
475,260099,26,99,144576
476,260100,26,100,271551
477,260101,26,101,280972
478,260102,26,102,430765
479,260103,26,103,443369
480,260104,26,104,550659
481,260105,26,105,306338
482,260106,26,106,228417
483,260107,26,107,132749
484,260108,26,108,89549
485,260109,26,109,53568
486,260110,26,110,29398
487,260111,26,111,16431
488,260112,26,112,8566
489,260113,26,113,4347
490,260114,26,114,2203
491,260115,26,115,996
492,260116,26,116,453
493,260117,26,117,195
494,260118,26,118,77
495,260119,26,119,33
496,260120,26,120,5
5357,260121,26,121,1
497,270094,27,94,111125
498,270095,27,95,3916
499,270096,27,96,134808
500,270097,27,97,154471
501,270098,27,98,161405
502,270099,27,99,170751
503,270100,27,100,323473
504,270101,27,101,336239
505,270102,27,102,518217
506,270103,27,103,539225
507,270104,27,104,678362
508,270105,27,105,383130
509,270106,27,106,289433
510,270107,27,107,170800
511,270108,27,108,117579
512,270109,27,109,70400
513,270110,27,110,39898
514,270111,27,111,22926
515,270112,27,112,11955
516,270113,27,113,6372
517,270114,27,114,3223
518,270115,27,115,1518
519,270116,27,116,708
520,270117,27,117,308
521,270118,27,118,124
522,270119,27,119,55
523,270120,27,120,10
5150,270121,27,121,5
524,280094,28,94,128426
525,280095,28,95,4483
526,280096,28,96,155089
527,280097,28,97,178652
528,280098,28,98,187885
529,280099,28,99,199899
530,280100,28,100,378222
531,280101,28,101,397883
532,280102,28,102,616157
533,280103,28,103,647333
534,280104,28,104,822381
535,280105,28,105,472396
536,280106,28,106,359666
537,280107,28,107,216904
538,280108,28,108,150749
539,280109,28,109,91736
540,280110,28,110,52677
541,280111,28,111,31096
542,280112,28,112,16547
543,280113,28,113,8984
544,280114,28,114,4663
545,280115,28,115,2213
546,280116,28,116,1064
547,280117,28,117,489
548,280118,28,118,212
549,280119,28,119,80
550,280120,28,120,30
5286,280121,28,121,5
551,280122,28,122,6
552,290094,29,94,146117
553,290095,29,95,5350
554,290096,29,96,177637
555,290097,29,97,204730
556,290098,29,98,215913
557,290099,29,99,231529
558,290100,29,100,439482
559,290101,29,101,465729
560,290102,29,102,728309
561,290103,29,103,771676
562,290104,29,104,991829
563,290105,29,105,576342
564,290106,29,106,445637
565,290107,29,107,271703
566,290108,29,108,192464
567,290109,29,109,119297
568,290110,29,110,68461
569,290111,29,111,41740
570,290112,29,112,22658
571,290113,29,113,12409
572,290114,29,114,6614
573,290115,29,115,3254
574,290116,29,116,1636
575,290117,29,117,723
576,290118,29,118,325
577,290119,29,119,144
578,290120,29,120,50
579,290121,29,121,12
580,290122,29,122,8
581,290123,29,123,1
582,300094,30,94,167285
583,300095,30,95,6248
584,300096,30,96,202637
585,300097,30,97,234443
586,300098,30,98,247127
587,300099,30,99,265400
588,300100,30,100,506658
589,300101,30,101,541249
590,300102,30,102,856742
591,300103,30,103,915835
592,300104,30,104,1187836
593,300105,30,105,699171
594,300106,30,106,546129
595,300107,30,107,338133
596,300108,30,108,242627
597,300109,30,109,152494
598,300110,30,110,89364
599,300111,30,111,55070
600,300112,30,112,30808
601,300113,30,113,17074
602,300114,30,114,9371
603,300115,30,115,4610
604,300116,30,116,2400
605,300117,30,117,1135
606,300118,30,118,484
607,300119,30,119,240
608,300120,30,120,88
609,300121,30,121,28
610,300122,30,122,9
5151,300123,30,123,5
5372,300124,30,124,1
611,310094,31,94,188742
612,310095,31,95,7003
613,310096,31,96,229038
614,310097,31,97,265568
615,310098,31,98,280154
616,310099,31,99,302292
617,310100,31,100,580340
618,310101,31,101,623537
619,310102,31,102,995920
620,310103,31,103,1072933
621,310104,31,104,1404535
622,310105,31,105,834072
623,310106,31,106,660437
624,310107,31,107,413906
625,310108,31,108,301399
626,310109,31,109,191518
627,310110,31,110,114860
628,310111,31,111,71012
629,310112,31,112,40513
630,310113,31,113,23111
631,310114,31,114,12905
632,310115,31,115,6519
633,310116,31,116,3368
634,310117,31,117,1725
635,310118,31,118,741
636,310119,31,119,357
637,310120,31,120,150
638,310121,31,121,55
639,310122,31,122,15
5215,310123,31,123,7
5254,310124,31,124,3
640,320094,32,94,209861
641,320095,32,95,7841
642,320096,32,96,256799
643,320097,32,97,298551
644,320098,32,98,316196
645,320099,32,99,341148
646,320100,32,100,659421
647,320101,32,101,713574
648,320102,32,102,1150119
649,320103,32,103,1249836
650,320104,32,104,1648822
651,320105,32,105,990391
652,320106,32,106,793033
653,320107,32,107,501738
654,320108,32,108,369939
655,320109,32,109,239228
656,320110,32,110,145126
657,320111,32,111,91477
658,320112,32,112,52826
659,320113,32,113,30797
660,320114,32,114,17421
661,320115,32,115,9160
662,320116,32,116,4723
663,320117,32,117,2443
664,320118,32,118,1137
665,320119,32,119,543
666,320120,32,120,241
667,320121,32,121,97
668,320122,32,122,30
5255,320123,32,123,12
669,320124,32,124,3
670,320125,32,125,2
671,330094,33,94,233979
672,330095,33,95,8736
673,330096,33,96,285824
674,330097,33,97,333027
675,330098,33,98,354202
676,330099,33,99,384158
677,330100,33,100,744600
678,330101,33,101,810932
679,330102,33,102,1314578
680,330103,33,103,1442089
681,330104,33,104,1926503
682,330105,33,105,1167415
683,330106,33,106,945789
684,330107,33,107,605407
685,330108,33,108,451489
686,330109,33,109,296320
687,330110,33,110,181721
688,330111,33,111,116492
689,330112,33,112,68522
690,330113,33,113,40664
691,330114,33,114,23299
692,330115,33,115,12670
693,330116,33,116,6715
694,330117,33,117,3416
695,330118,33,118,1720
696,330119,33,119,766
697,330120,33,120,387
698,330121,33,121,161
699,330122,33,122,62
700,330123,33,123,15
701,330124,33,124,9
5256,330125,33,125,3
702,340094,34,94,257290
703,340095,34,95,10029
704,340096,34,96,313913
705,340097,34,97,368345
706,340098,34,98,393173
707,340099,34,99,427326
708,340100,34,100,833244
709,340101,34,101,916363
710,340102,34,102,1494239
711,340103,34,103,1647515
712,340104,34,104,2224420
713,340105,34,105,1362533
714,340106,34,106,1112281
715,340107,34,107,720040
716,340108,34,108,543362
717,340109,34,109,360034
718,340110,34,110,224192
719,340111,34,111,145577
720,340112,34,112,86991
721,340113,34,113,52494
722,340114,34,114,30961
723,340115,34,115,16711
724,340116,34,116,9150
725,340117,34,117,4911
726,340118,34,118,2458
727,340119,34,119,1146
728,340120,34,120,551
729,340121,34,121,247
730,340122,34,122,100
731,340123,34,123,36
5216,340124,34,124,6
5152,340125,34,125,4
732,340126,34,126,3
733,350094,35,94,284126
734,350095,35,95,10893
735,350096,35,96,346433
736,350097,35,97,405989
737,350098,35,98,434030
738,350099,35,99,472606
739,350100,35,100,926218
740,350101,35,101,1027429
741,350102,35,102,1690688
742,350103,35,103,1874981
743,350104,35,104,2547774
744,350105,35,105,1577214
745,350106,35,106,1298506
746,350107,35,107,848342
747,350108,35,108,648840
748,350109,35,109,434730
749,350110,35,110,273876
750,350111,35,111,180420
751,350112,35,112,109369
752,350113,35,113,67058
753,350114,35,114,40255
754,350115,35,115,22296
755,350116,35,116,12337
756,350117,35,117,6720
757,350118,35,118,3467
758,350119,35,119,1696
759,350120,35,120,790
760,350121,35,121,368
761,350122,35,122,166
762,350123,35,123,68
763,350124,35,124,17
764,350125,35,125,6
5313,350126,35,126,2
765,350127,35,127,2
766,360094,36,94,307324
767,360095,36,95,12239
768,360096,36,96,376363
769,360097,36,97,443226
770,360098,36,98,474542
771,360099,36,99,521989
772,360100,36,100,1023803
773,360101,36,101,1144365
774,360102,36,102,1894231
775,360103,36,103,2109007
776,360104,36,104,2886016
777,360105,36,105,1803274
778,360106,36,106,1498538
779,360107,36,107,986841
780,360108,36,108,764313
781,360109,36,109,518405
782,360110,36,110,329569
783,360111,36,111,219650
784,360112,36,112,135699
785,360113,36,113,84313
786,360114,36,114,51518
787,360115,36,115,29081
788,360116,36,116,16345
789,360117,36,117,9038
790,360118,36,118,4808
791,360119,36,119,2431
792,360120,36,120,1149
793,360121,36,121,526
794,360122,36,122,264
795,360123,36,123,92
796,360124,36,124,44
797,360125,36,125,7
798,360126,36,126,7
5314,360127,36,127,1
799,370094,37,94,336850
800,370095,37,95,13569
801,370096,37,96,412929
802,370097,37,97,483332
803,370098,37,98,518619
804,370099,37,99,567190
805,370100,37,100,1126847
806,370101,37,101,1266676
807,370102,37,102,2113521
808,370103,37,103,2370963
809,370104,37,104,3262196
810,370105,37,105,2058401
811,370106,37,106,1726500
812,370107,37,107,1149306
813,370108,37,108,897728
814,370109,37,109,615596
815,370110,37,110,396892
816,370111,37,111,268040
817,370112,37,112,167045
818,370113,37,113,105677
819,370114,37,114,65927
820,370115,37,115,37709
821,370116,37,116,21676
822,370117,37,117,12252
823,370118,37,118,6461
824,370119,37,119,3500
825,370120,37,120,1648
826,370121,37,121,758
827,370122,37,122,372
828,370123,37,123,174
829,370124,37,124,61
830,370125,37,125,25
5217,370126,37,126,8
5153,370127,37,127,1
5257,370128,37,128,2
831,380094,38,94,359229
832,380095,38,95,14515
833,380096,38,96,442319
834,380097,38,97,519632
835,380098,38,98,559945
836,380099,38,99,617364
837,380100,38,100,1228565
838,380101,38,101,1393751
839,380102,38,102,2344539
840,380103,38,103,2642778
841,380104,38,104,3655106
842,380105,38,105,2319980
843,380106,38,106,1960125
844,380107,38,107,1318461
845,380108,38,108,1034843
846,380109,38,109,718655
847,380110,38,110,468989
848,380111,38,111,319186
849,380112,38,112,201995
850,380113,38,113,129017
851,380114,38,114,81570
852,380115,38,115,47900
853,380116,38,116,27970
854,380117,38,117,16122
855,380118,38,118,8496
856,380119,38,119,4670
857,380120,38,120,2354
858,380121,38,121,1086
859,380122,38,122,555
860,380123,38,123,248
861,380124,38,124,94
862,380125,38,125,38
5154,380126,38,126,9
5258,380127,38,127,6
5155,380128,38,128,2
863,390094,39,94,385428
864,390095,39,95,15727
865,390096,39,96,475216
866,390097,39,97,562295
867,390098,39,98,603864
868,390099,39,99,669830
869,390100,39,100,1335435
870,390101,39,101,1527230
871,390102,39,102,2594343
872,390103,39,103,2936174
873,390104,39,104,4082789
874,390105,39,105,2608993
875,390106,39,106,2222404
876,390107,39,107,1504639
877,390108,39,108,1192032
878,390109,39,109,835396
879,390110,39,110,550705
880,390111,39,111,379196
881,390112,39,112,242301
882,390113,39,113,157052
883,390114,39,114,100561
884,390115,39,115,60153
885,390116,39,116,35842
886,390117,39,117,20899
887,390118,39,118,11436
888,390119,39,119,6228
889,390120,39,120,3252
890,390121,39,121,1642
891,390122,39,122,731
892,390123,39,123,373
893,390124,39,124,146
894,390125,39,125,60
895,390126,39,126,17
5156,390127,39,127,5
896,390128,39,128,6
897,400094,40,94,409362
898,400095,40,95,16523
899,400096,40,96,504823
900,400097,40,97,598945
901,400098,40,98,647409
902,400099,40,99,720319
903,400100,40,100,1444863
904,400101,40,101,1664458
905,400102,40,102,2838324
906,400103,40,103,3231515
907,400104,40,104,4524980
908,400105,40,105,2913782
909,400106,40,106,2499484
910,400107,40,107,1705394
911,400108,40,108,1360973
912,400109,40,109,961877
913,400110,40,110,641109
914,400111,40,111,445607
915,400112,40,112,288168
916,400113,40,113,187908
917,400114,40,114,122743
918,400115,40,115,74088
919,400116,40,116,45054
920,400117,40,117,26530
921,400118,40,118,14955
922,400119,40,119,8303
923,400120,40,120,4368
924,400121,40,121,2271
925,400122,40,122,1057
926,400123,40,123,524
927,400124,40,124,207
928,400125,40,125,103
929,400126,40,126,32
930,400127,40,127,11
5218,400128,40,128,6
931,400129,40,129,3
932,410094,41,94,431045
933,410095,41,95,17682
934,410096,41,96,534716
935,410097,41,97,634401
936,410098,41,98,690925
937,410099,41,99,770312
938,410100,41,100,1556397
939,410101,41,101,1803717
940,410102,41,102,3106868
941,410103,41,103,3551279
942,410104,41,104,4995957
943,410105,41,105,3234529
944,410106,41,106,2792943
945,410107,41,107,1919684
946,410108,41,108,1545099
947,410109,41,109,1101402
948,410110,41,110,739150
949,410111,41,111,519952
950,410112,41,112,339271
951,410113,41,113,224110
952,410114,41,114,147515
953,410115,41,115,90243
954,410116,41,116,56272
955,410117,41,117,33565
956,410118,41,118,19241
957,410119,41,119,10787
958,410120,41,120,5876
959,410121,41,121,3081
960,410122,41,122,1464
961,410123,41,123,717
962,410124,41,124,355
963,410125,41,125,141
964,410126,41,126,53
965,410127,41,127,18
966,410128,41,128,7
967,410129,41,129,4
968,420094,42,94,450854
969,420095,42,95,18703
970,420096,42,96,560227
971,420097,42,97,670189
972,420098,42,98,733197
973,420099,42,99,818939
974,420100,42,100,1662681
975,420101,42,101,1947747
976,420102,42,102,3371657
977,420103,42,103,3873088
978,420104,42,104,5490752
979,420105,42,105,3576195
980,420106,42,106,3109236
981,420107,42,107,2148210
982,420108,42,108,1745005
983,420109,42,109,1253653
984,420110,42,110,848538
985,420111,42,111,601949
986,420112,42,112,397156
987,420113,42,113,265364
988,420114,42,114,176306
989,420115,42,115,109643
990,420116,42,116,68832
991,420117,42,117,42216
992,420118,42,118,24377
993,420119,42,119,14162
994,420120,42,120,7724
995,420121,42,121,4060
996,420122,42,122,2148
997,420123,42,123,1005
998,420124,42,124,484
999,420125,42,125,203
1000,420126,42,126,99
1001,420127,42,127,20
1002,420128,42,128,11
1003,420129,42,129,4
5259,420130,42,130,2
1004,430094,43,94,473827
1005,430095,43,95,19507
1006,430096,43,96,589068
1007,430097,43,97,706096
1008,430098,43,98,773568
1009,430099,43,99,868425
1010,430100,43,100,1768389
1011,430101,43,101,2090900
1012,430102,43,102,3650836
1013,430103,43,103,4213624
1014,430104,43,104,6007375
1015,430105,43,105,3938139
1016,430106,43,106,3441311
1017,430107,43,107,2395070
1018,430108,43,108,1956347
1019,430109,43,109,1417561
1020,430110,43,110,967861
1021,430111,43,111,692656
1022,430112,43,112,460702
1023,430113,43,113,311310
1024,430114,43,114,209778
1025,430115,43,115,131636
1026,430116,43,116,83460
1027,430117,43,117,52620
1028,430118,43,118,30578
1029,430119,43,119,18114
1030,430120,43,120,10132
1031,430121,43,121,5378
1032,430122,43,122,2936
1033,430123,43,123,1474
1034,430124,43,124,649
1035,430125,43,125,313
1036,430126,43,126,136
1037,430127,43,127,45
5157,430128,43,128,13
5158,430129,43,129,9
5159,430130,43,130,2
5219,430131,43,131,1
1038,440094,44,94,491661
1039,440095,44,95,20774
1040,440096,44,96,611584
1041,440097,44,97,737944
1042,440098,44,98,811299
1043,440099,44,99,915451
1044,440100,44,100,1876442
1045,440101,44,101,2233047
1046,440102,44,102,3935919
1047,440103,44,103,4561546
1048,440104,44,104,6527178
1049,440105,44,105,4299136
1050,440106,44,106,3778840
1051,440107,44,107,2647329
1052,440108,44,108,2175471
1053,440109,44,109,1588868
1054,440110,44,110,1092725
1055,440111,44,111,788205
1056,440112,44,112,529896
1057,440113,44,113,360814
1058,440114,44,114,246069
1059,440115,44,115,156293
1060,440116,44,116,100089
1061,440117,44,117,64208
1062,440118,44,118,38211
1063,440119,44,119,22521
1064,440120,44,120,13014
1065,440121,44,121,7060
1066,440122,44,122,3838
1067,440123,44,123,2016
1068,440124,44,124,951
1069,440125,44,125,454
1070,440126,44,126,192
1071,440127,44,127,85
1072,440128,44,128,22
5160,440129,44,129,11
5220,440130,44,130,5
5343,440133,44,133,1
1073,450094,45,94,511981
1074,450095,45,95,21288
1075,450096,45,96,637015
1076,450097,45,97,770652
1077,450098,45,98,848680
1078,450099,45,99,961676
1079,450100,45,100,1980482
1080,450101,45,101,2374555
1081,450102,45,102,4209569
1082,450103,45,103,4904468
1083,450104,45,104,7070949
1084,450105,45,105,4687159
1085,450106,45,106,4139606
1086,450107,45,107,2919755
1087,450108,45,108,2417698
1088,450109,45,109,1775052
1089,450110,45,110,1232478
1090,450111,45,111,895538
1091,450112,45,112,607808
1092,450113,45,113,417448
1093,450114,45,114,287660
1094,450115,45,115,184836
1095,450116,45,116,119896
1096,450117,45,117,77850
1097,450118,45,118,47176
1098,450119,45,119,28284
1099,450120,45,120,16613
1100,450121,45,121,9330
1101,450122,45,122,4970
1102,450123,45,123,2737
1103,450124,45,124,1367
1104,450125,45,125,616
1105,450126,45,126,295
1106,450127,45,127,124
1107,450128,45,128,44
1108,450129,45,129,11
1109,450130,45,130,7
5260,450131,45,131,2
5221,450134,45,134,1
1110,460094,46,94,528680
1111,460095,46,95,22380
1112,460096,46,96,659298
1113,460097,46,97,799901
1114,460098,46,98,882518
1115,460099,46,99,1006032
1116,460100,46,100,2084262
1117,460101,46,101,2516575
1118,460102,46,102,4496873
1119,460103,46,103,5262274
1120,460104,46,104,7621698
1121,460105,46,105,5071449
1122,460106,46,106,4510137
1123,460107,46,107,3195022
1124,460108,46,108,2659184
1125,460109,46,109,1969606
1126,460110,46,110,1373529
1127,460111,46,111,1008498
1128,460112,46,112,688946
1129,460113,46,113,477337
1130,460114,46,114,332874
1131,460115,46,115,216383
1132,460116,46,116,141890
1133,460117,46,117,92209
1134,460118,46,118,57339
1135,460119,46,119,35080
1136,460120,46,120,20723
1137,460121,46,121,11955
1138,460122,46,122,6523
1139,460123,46,123,3565
1140,460124,46,124,1871
1141,460125,46,125,854
1142,460126,46,126,433
1143,460127,46,127,188
1144,460128,46,128,74
1145,460129,46,129,22
1146,460130,46,130,8
1147,460131,46,131,3
5344,460135,46,135,1
1148,470094,47,94,546406
1149,470095,47,95,23019
1150,470096,47,96,682794
1151,470097,47,97,828160
1152,470098,47,98,916100
1153,470099,47,99,1047931
1154,470100,47,100,2182472
1155,470101,47,101,2659291
1156,470102,47,102,4792805
1157,470103,47,103,5623831
1158,470104,47,104,8172080
1159,470105,47,105,5465875
1160,470106,47,106,4881496
1161,470107,47,107,3478992
1162,470108,47,108,2913167
1163,470109,47,109,2168781
1164,470110,47,110,1525109
1165,470111,47,111,1126834
1166,470112,47,112,776464
1167,470113,47,113,542633
1168,470114,47,114,382074
1169,470115,47,115,250188
1170,470116,47,116,166706
1171,470117,47,117,109699
1172,470118,47,118,68657
1173,470119,47,119,42842
1174,470120,47,120,25838
1175,470121,47,121,15134
1176,470122,47,122,8429
1177,470123,47,123,4669
1178,470124,47,124,2509
1179,470125,47,125,1165
1180,470126,47,126,589
1181,470127,47,127,272
1182,470128,47,128,119
1183,470129,47,129,37
1184,470130,47,130,15
1185,470131,47,131,6
5261,470132,47,132,1
1186,470135,47,135,1
1187,480094,48,94,556039
1188,480095,48,95,23402
1189,480096,48,96,698693
1190,480097,48,97,849186
1191,480098,48,98,947305
1192,480099,48,99,1085757
1193,480100,48,100,2275761
1194,480101,48,101,2795603
1195,480102,48,102,5058573
1196,480103,48,103,5975880
1197,480104,48,104,8718865
1198,480105,48,105,5860579
1199,480106,48,106,5262100
1200,480107,48,107,3767294
1201,480108,48,108,3170450
1202,480109,48,109,2376151
1203,480110,48,110,1679940
1204,480111,48,111,1250479
1205,480112,48,112,869118
1206,480113,48,113,611829
1207,480114,48,114,433804
1208,480115,48,115,287418
1209,480116,48,116,193187
1210,480117,48,117,128603
1211,480118,48,118,81215
1212,480119,48,119,51774
1213,480120,48,120,31510
1214,480121,48,121,18648
1215,480122,48,122,10760
1216,480123,48,123,5994
1217,480124,48,124,3232
1218,480125,48,125,1646
1219,480126,48,126,805
1220,480127,48,127,370
1221,480128,48,128,176
1222,480129,48,129,63
1223,480130,48,130,22
1224,480131,48,131,9
5358,480132,48,132,2
5161,480133,48,133,2
5315,480136,48,136,1
1225,490094,49,94,567655
1226,490095,49,95,24438
1227,490096,49,96,713566
1228,490097,49,97,872278
1229,490098,49,98,974029
1230,490099,49,99,1120821
1231,490100,49,100,2363518
1232,490101,49,101,2930224
1233,490102,49,102,5349423
1234,490103,49,103,6338544
1235,490104,49,104,9289482
1236,490105,49,105,6271091
1237,490106,49,106,5646499
1238,490107,49,107,4066879
1239,490108,49,108,3443865
1240,490109,49,109,2590374
1241,490110,49,110,1846335
1242,490111,49,111,1381619
1243,490112,49,112,966754
1244,490113,49,113,686659
1245,490114,49,114,491813
1246,490115,49,115,329024
1247,490116,49,116,222811
1248,490117,49,117,149784
1249,490118,49,118,96343
1250,490119,49,119,61953
1251,490120,49,120,38499
1252,490121,49,121,22888
1253,490122,49,122,13528
1254,490123,49,123,7593
1255,490124,49,124,4254
1256,490125,49,125,2243
1257,490126,49,126,1090
1258,490127,49,127,525
1259,490128,49,128,240
1260,490129,49,129,100
1261,490130,49,130,38
5162,490131,49,131,14
1262,490132,49,132,3
5163,490133,49,133,2
5333,490134,49,134,1
5334,490137,49,137,1
1263,500094,50,94,581318
1264,500095,50,95,24329
1265,500096,50,96,729984
1266,500097,50,97,894031
1267,500098,50,98,1001024
1268,500099,50,99,1157640
1269,500100,50,100,2448980
1270,500101,50,101,3060837
1271,500102,50,102,5637809
1272,500103,50,103,6699702
1273,500104,50,104,9846082
1274,500105,50,105,6677225
1275,500106,50,106,6039891
1276,500107,50,107,4366300
1277,500108,50,108,3720000
1278,500109,50,109,2812041
1279,500110,50,110,2016116
1280,500111,50,111,1518517
1281,500112,50,112,1069585
1282,500113,50,113,765272
1283,500114,50,114,551864
1284,500115,50,115,373653
1285,500116,50,116,255707
1286,500117,50,117,173509
1287,500118,50,118,112299
1288,500119,50,119,73408
1289,500120,50,120,46517
1290,500121,50,121,28011
1291,500122,50,122,16859
1292,500123,50,123,9442
1293,500124,50,124,5512
1294,500125,50,125,2947
1295,500126,50,126,1445
1296,500127,50,127,727
1297,500128,50,128,339
1298,500129,50,129,143
1299,500130,50,130,63
1300,500131,50,131,20
1301,500132,50,132,9
1302,500133,50,133,2
5164,500135,50,135,1
5262,500138,50,138,1
1303,510094,51,94,583529
1304,510095,51,95,25042
1305,510096,51,96,739163
1306,510097,51,97,907003
1307,510098,51,98,1022486
1308,510099,51,99,1187599
1309,510100,51,100,2529489
1310,510101,51,101,3182007
1311,510102,51,102,5890981
1312,510103,51,103,7036680
1313,510104,51,104,10389946
1314,510105,51,105,7082427
1315,510106,51,106,6432235
1316,510107,51,107,4671545
1317,510108,51,108,3992988
1318,510109,51,109,3041960
1319,510110,51,110,2188876
1320,510111,51,111,1659902
1321,510112,51,112,1174980
1322,510113,51,113,847528
1323,510114,51,114,616194
1324,510115,51,115,418978
1325,510116,51,116,291135
1326,510117,51,117,198563
1327,510118,51,118,130403
1328,510119,51,119,85922
1329,510120,51,120,54725
1330,510121,51,121,34105
1331,510122,51,122,20568
1332,510123,51,123,11902
1333,510124,51,124,6873
1334,510125,51,125,3789
1335,510126,51,126,1931
1336,510127,51,127,996
1337,510128,51,128,424
1338,510129,51,129,209
1339,510130,51,130,89
1340,510131,51,131,37
1341,510132,51,132,14
1342,510133,51,133,3
5263,510134,51,134,2
5359,510138,51,138,1
1343,520094,52,94,594357
1344,520095,52,95,25362
1345,520096,52,96,751010
1346,520097,52,97,924799
1347,520098,52,98,1043143
1348,520099,52,99,1214569
1349,520100,52,100,2603531
1350,520101,52,101,3301223
1351,520102,52,102,6163805
1352,520103,52,103,7394628
1353,520104,52,104,10952174
1354,520105,52,105,7487206
1355,520106,52,106,6829400
1356,520107,52,107,4979131
1357,520108,52,108,4280043
1358,520109,52,109,3270431
1359,520110,52,110,2370164
1360,520111,52,111,1806588
1361,520112,52,112,1286538
1362,520113,52,113,935465
1363,520114,52,114,683456
1364,520115,52,115,469066
1365,520116,52,116,328251
1366,520117,52,117,226768
1367,520118,52,118,150880
1368,520119,52,119,99843
1369,520120,52,120,64773
1370,520121,52,121,40797
1371,520122,52,122,24864
1372,520123,52,123,15033
1373,520124,52,124,8423
1374,520125,52,125,4878
1375,520126,52,126,2571
1376,520127,52,127,1280
1377,520128,52,128,601
1378,520129,52,129,310
1379,520130,52,130,122
1380,520131,52,131,53
1381,520132,52,132,20
5222,520133,52,133,8
5165,520134,52,134,3
5264,520138,52,138,1
1382,530094,53,94,594059
1383,530095,53,95,25633
1384,530096,53,96,754351
1385,530097,53,97,936428
1386,530098,53,98,1058692
1387,530099,53,99,1241739
1388,530100,53,100,2669297
1389,530101,53,101,3410631
1390,530102,53,102,6410591
1391,530103,53,103,7723100
1392,530104,53,104,11488980
1393,530105,53,105,7880677
1394,530106,53,106,7220606
1395,530107,53,107,5286854
1396,530108,53,108,4561548
1397,530109,53,109,3502187
1398,530110,53,110,2548330
1399,530111,53,111,1956472
1400,530112,53,112,1400802
1401,530113,53,113,1023701
