"row_id","bucket","snapnum","M","_count_*_"
443,180148,18,148,178
444,180149,18,149,65
445,180150,18,150,14
2708,180151,18,151,5
2709,180152,18,152,1
2808,180153,18,153,1
446,190117,19,117,17795925
447,190118,19,118,17616010
448,190119,19,119,15239119
449,190120,19,120,12277626
450,190121,19,121,10186966
451,190122,19,122,8000096
452,190123,19,123,6643893
453,190124,19,124,5346296
454,190125,19,125,4198999
455,190126,19,126,3309934
456,190127,19,127,2588378
457,190128,19,128,2015051
458,190129,19,129,1586962
459,190130,19,130,1210793
460,190131,19,131,923728
461,190132,19,132,704677
462,190133,19,133,526273
463,190134,19,134,390706
464,190135,19,135,284734
465,190136,19,136,204325
466,190137,19,137,144100
467,190138,19,138,98794
468,190139,19,139,66127
469,190140,19,140,43142
470,190141,19,141,27020
471,190142,19,142,16275
472,190143,19,143,9275
473,190144,19,144,4935
474,190145,19,145,2572
475,190146,19,146,1181
476,190147,19,147,504
477,190148,19,148,179
478,190149,19,149,83
479,190150,19,150,22
2793,190151,19,151,3
2710,190152,19,152,1
2835,190153,19,153,1
480,200117,20,117,17837393
481,200118,20,118,17659965
482,200119,20,119,15274819
483,200120,20,120,12315243
484,200121,20,121,10220888
485,200122,20,122,8030382
486,200123,20,123,6675631
487,200124,20,124,5372551
488,200125,20,125,4225636
489,200126,20,126,3333521
490,200127,20,127,2607948
491,200128,20,128,2033313
492,200129,20,129,1602494
493,200130,20,130,1225426
494,200131,20,131,936360
495,200132,20,132,715401
496,200133,20,133,534033
497,200134,20,134,398088
498,200135,20,135,290732
499,200136,20,136,209138
500,200137,20,137,148218
501,200138,20,138,101986
502,200139,20,139,68558
503,200140,20,140,44817
504,200141,20,141,28415
505,200142,20,142,17099
506,200143,20,143,9859
507,200144,20,144,5367
508,200145,20,145,2722
509,200146,20,146,1316
510,200147,20,147,562
511,200148,20,148,200
512,200149,20,149,92
513,200150,20,150,24
2794,200151,20,151,5
2795,200152,20,152,1
2821,200153,20,153,1
514,210117,21,117,17866253
515,210118,21,118,17692875
516,210119,21,119,15305619
517,210120,21,120,12345421
518,210121,21,121,10248378
519,210122,21,122,8059117
520,210123,21,123,6702708
521,210124,21,124,5400500
522,210125,21,125,4248071
523,210126,21,126,3353653
524,210127,21,127,2627331
525,210128,21,128,2050828
526,210129,21,129,1618701
527,210130,21,130,1238245
528,210131,21,131,948020
529,210132,21,132,724800
530,210133,21,133,542658
531,210134,21,134,404970
532,210135,21,135,296827
533,210136,21,136,213995
534,210137,21,137,151784
535,210138,21,138,105108
536,210139,21,139,70916
537,210140,21,140,46853
538,210141,21,141,29401
539,210142,21,142,17961
540,210143,21,143,10522
541,210144,21,144,5683
542,210145,21,145,2949
543,210146,21,146,1445
544,210147,21,147,601
545,210148,21,148,224
546,210149,21,149,103
547,210150,21,150,26
2756,210151,21,151,4
548,210152,21,152,3
2849,210153,21,153,1
549,220117,22,117,17905760
550,220118,22,118,17723547
551,220119,22,119,15339444
552,220120,22,120,12374107
553,220121,22,121,10275942
554,220122,22,122,8085312
555,220123,22,123,6726180
556,220124,22,124,5425059
557,220125,22,125,4270624
558,220126,22,126,3374605
559,220127,22,127,2645400
560,220128,22,128,2066917
561,220129,22,129,1632975
562,220130,22,130,1251074
563,220131,22,131,958252
564,220132,22,132,734274
565,220133,22,133,550452
566,220134,22,134,411908
567,220135,22,135,302554
568,220136,22,136,218384
569,220137,22,137,155413
570,220138,22,138,108330
571,220139,22,139,73289
572,220140,22,140,48468
573,220141,22,141,30610
574,220142,22,142,18856
575,220143,22,143,11055
576,220144,22,144,6086
577,220145,22,145,3142
578,220146,22,146,1580
579,220147,22,147,657
580,220148,22,148,243
581,220149,22,149,115
582,220150,22,150,25
2711,220151,22,151,5
2809,220152,22,152,3
583,220153,22,153,1
584,230117,23,117,17936632
585,230118,23,118,17758909
586,230119,23,119,15370754
587,230120,23,120,12400801
588,230121,23,121,10303183
589,230122,23,122,8112777
590,230123,23,123,6752274
591,230124,23,124,5450177
592,230125,23,125,4292517
593,230126,23,126,3395070
594,230127,23,127,2663964
595,230128,23,128,2083366
596,230129,23,129,1646667
597,230130,23,130,1264650
598,230131,23,131,968582
599,230132,23,132,744408
600,230133,23,133,558596
601,230134,23,134,418663
602,230135,23,135,308207
603,230136,23,136,222895
604,230137,23,137,159527
605,230138,23,138,111055
606,230139,23,139,75738
607,230140,23,140,50137
608,230141,23,141,31868
609,230142,23,142,19744
610,230143,23,143,11638
611,230144,23,144,6497
612,230145,23,145,3353
613,230146,23,146,1702
614,230147,23,147,746
615,230148,23,148,271
616,230149,23,149,123
617,230150,23,150,29
618,230151,23,151,6
619,230152,23,152,3
2850,230153,23,153,1
620,240117,24,117,17968185
621,240118,24,118,17790484
622,240119,24,119,15396183
623,240120,24,120,12428421
624,240121,24,121,10328126
625,240122,24,122,8137313
626,240123,24,123,6775282
627,240124,24,124,5472746
628,240125,24,125,4313878
629,240126,24,126,3414694
630,240127,24,127,2680723
631,240128,24,128,2098595
632,240129,24,129,1660602
633,240130,24,130,1277462
634,240131,24,131,978638
635,240132,24,132,753753
636,240133,24,133,566881
637,240134,24,134,425424
638,240135,24,135,313488
639,240136,24,136,227733
640,240137,24,137,163060
641,240138,24,138,113928
642,240139,24,139,78111
643,240140,24,140,52080
644,240141,24,141,33178
645,240142,24,142,20579
646,240143,24,143,12242
647,240144,24,144,6880
648,240145,24,145,3568
649,240146,24,146,1841
650,240147,24,147,813
651,240148,24,148,315
652,240149,24,149,123
653,240150,24,150,43
2796,240151,24,151,6
2810,240152,24,152,3
2797,240153,24,153,2
654,250117,25,117,18004078
655,250118,25,118,17818527
656,250119,25,119,15426390
657,250120,25,120,12448789
658,250121,25,121,10350174
659,250122,25,122,8160450
660,250123,25,123,6797185
661,250124,25,124,5492871
662,250125,25,125,4333613
663,250126,25,126,3433875
664,250127,25,127,2695237
665,250128,25,128,2114854
666,250129,25,129,1672786
667,250130,25,130,1288882
668,250131,25,131,989481
669,250132,25,132,761721
670,250133,25,133,574775
671,250134,25,134,431413
672,250135,25,135,318961
673,250136,25,136,232282
674,250137,25,137,166519
675,250138,25,138,116981
676,250139,25,139,80350
677,250140,25,140,53733
678,250141,25,141,34320
679,250142,25,142,21474
680,250143,25,143,12856
681,250144,25,144,7228
682,250145,25,145,3805
683,250146,25,146,1971
684,250147,25,147,890
685,250148,25,148,345
686,250149,25,149,134
687,250150,25,150,51
688,250151,25,151,7
2777,250152,25,152,3
2757,250153,25,153,3
689,260117,26,117,18027616
690,260118,26,118,17843537
691,260119,26,119,15446336
692,260120,26,120,12472022
693,260121,26,121,10371974
694,260122,26,122,8180914
695,260123,26,123,6817125
696,260124,26,124,5511034
697,260125,26,125,4351831
698,260126,26,126,3452181
699,260127,26,127,2710081
700,260128,26,128,2129760
701,260129,26,129,1685770
702,260130,26,130,1299903
703,260131,26,131,999034
704,260132,26,132,770388
705,260133,26,133,581966
706,260134,26,134,438128
707,260135,26,135,324235
708,260136,26,136,236837
709,260137,26,137,169905
710,260138,26,138,119941
711,260139,26,139,82423
712,260140,26,140,55397
713,260141,26,141,35601
714,260142,26,142,22368
715,260143,26,143,13441
716,260144,26,144,7670
717,260145,26,145,4049
718,260146,26,146,2095
719,260147,26,147,959
720,260148,26,148,387
721,260149,26,149,149
722,260150,26,150,56
723,260151,26,151,10
724,260152,26,152,3
2758,260153,26,153,3
725,270117,27,117,18059174
726,270118,27,118,17866612
727,270119,27,119,15468941
728,270120,27,120,12493527
729,270121,27,121,10389634
730,270122,27,122,8203948
731,270123,27,123,6837330
732,270124,27,124,5530996
733,270125,27,125,4370946
734,270126,27,126,3469254
735,270127,27,127,2726143
736,270128,27,128,2143722
737,270129,27,129,1698400
738,270130,27,130,1311555
739,270131,27,131,1008550
740,270132,27,132,779132
741,270133,27,133,589364
