"row_id","bucket","snapnum","M","_count_*_"
177,80091,8,91,600864
178,80092,8,92,626490
179,80093,8,93,536106
180,80094,8,94,302197
181,80095,8,95,249149
182,80096,8,96,158699
183,80097,8,97,98288
184,80098,8,98,66542
185,80099,8,99,41474
186,80100,8,100,25935
187,80101,8,101,15524
188,80102,8,102,8808
189,80103,8,103,4987
190,80104,8,104,2793
191,80105,8,105,1565
192,80106,8,106,816
193,80107,8,107,395
194,80108,8,108,200
195,80109,8,109,88
196,80110,8,110,42
6735,80111,8,111,7
6939,80112,8,112,2
197,90082,9,82,193265
198,90083,9,83,10523
199,90084,9,84,265103
200,90085,9,85,312602
201,90086,9,86,322091
202,90087,9,87,355687
203,90088,9,88,659932
204,90089,9,89,691247
205,90090,9,90,1098593
206,90091,9,91,1087462
207,90092,9,92,1167373
208,90093,9,93,1039726
209,90094,9,94,602079
210,90095,9,95,513636
211,90096,9,96,341959
212,90097,9,97,220649
213,90098,9,98,155893
214,90099,9,99,100807
215,90100,9,100,67259
216,90101,9,101,42291
217,90102,9,102,25702
218,90103,9,103,15352
219,90104,9,104,9036
220,90105,9,105,5169
221,90106,9,106,2947
222,90107,9,107,1606
223,90108,9,108,885
224,90109,9,109,436
225,90110,9,110,197
226,90111,9,111,108
227,90112,9,112,38
6736,90113,9,113,9
6737,90114,9,114,9
228,100082,10,82,272704
229,100083,10,83,16007
230,100084,10,84,374409
231,100085,10,85,445709
232,100086,10,86,463903
233,100087,10,87,513269
234,100088,10,88,967390
235,100089,10,89,1035823
236,100090,10,90,1689737
237,100091,10,91,1715516
238,100092,10,92,1889211
239,100093,10,93,1721333
240,100094,10,94,1023225
241,100095,10,95,897771
242,100096,10,96,613116
243,100097,10,97,408877
244,100098,10,98,297721
245,100099,10,99,200866
246,100100,10,100,137225
247,100101,10,101,89650
248,100102,10,102,57918
249,100103,10,103,35845
250,100104,10,104,22643
251,100105,10,105,13618
252,100106,10,106,7978
253,100107,10,107,4574
254,100108,10,108,2617
255,100109,10,109,1516
256,100110,10,110,742
257,100111,10,111,380
258,100112,10,112,212
259,100113,10,113,74
260,100114,10,114,33
6738,100115,10,115,10
6739,100116,10,116,5
6912,100117,10,117,2
261,110082,11,82,345581
262,110083,11,83,18176
263,110084,11,84,462990
264,110085,11,85,546932
265,110086,11,86,574436
266,110087,11,87,634781
267,110088,11,88,1208954
268,110089,11,89,1319281
269,110090,11,90,2182242
270,110091,11,91,2253159
271,110092,11,92,2510484
272,110093,11,93,2307627
273,110094,11,94,1394632
274,110095,11,95,1237623
275,110096,11,96,859706
276,110097,11,97,580918
277,110098,11,98,431088
278,110099,11,99,295255
279,110100,11,100,206771
280,110101,11,101,138029
281,110102,11,102,90964
282,110103,11,103,57724
283,110104,11,104,37903
